file,total_tokens,hit_tokens,static_prefix_tokens,cache_hit_ratio,static_prefix_ratio,group,error
../../conversations_split_split/conversation_134_036.jsonl,119757,119597,13306,0.9987,0.1111,1923d55bebc4ec7d8b70e5814c2ab9af,
../../conversations_split_split/conversation_134_037.jsonl,120334,119756,13306,0.9952,0.1106,1923d55bebc4ec7d8b70e5814c2ab9af,
../../conversations_split_split/conversation_134_038.jsonl,120728,120333,13306,0.9967,0.1102,1923d55bebc4ec7d8b70e5814c2ab9af,
../../conversations_split_split/conversation_134_039.jsonl,120824,120727,13306,0.9992,0.1101,1923d55bebc4ec7d8b70e5814c2ab9af,
../../conversations_split_split/conversation_134_040.jsonl,120914,120823,13306,0.9992,0.11,1923d55bebc4ec7d8b70e5814c2ab9af,
../../conversations_split_split/conversation_134_041.jsonl,121089,120913,13306,0.9985,0.1099,1923d55bebc4ec7d8b70e5814c2ab9af,
../../conversations_split_split/conversation_134_042.jsonl,121924,121089,13306,0.9932,0.1091,1923d55bebc4ec7d8b70e5814c2ab9af,
../../conversations_split_split/conversation_138_001.jsonl,12549,0,12549,0.0,1.0,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_002.jsonl,20052,12548,12549,0.6258,0.6258,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_003.jsonl,27026,20051,12549,0.7419,0.4643,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_004.jsonl,29121,27025,12549,0.928,0.4309,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_005.jsonl,29815,29120,12549,0.9767,0.4209,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_006.jsonl,30426,29814,12549,0.9799,0.4124,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_007.jsonl,33670,30425,12549,0.9036,0.3727,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_008.jsonl,36470,33669,12549,0.9232,0.3441,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_009.jsonl,40747,36469,12549,0.895,0.308,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_010.jsonl,47550,40746,12549,0.8569,0.2639,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_011.jsonl,48747,47549,12549,0.9754,0.2574,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_012.jsonl,49648,48746,12549,0.9818,0.2528,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_013.jsonl,50220,49647,12549,0.9886,0.2499,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_014.jsonl,53496,50219,12549,0.9387,0.2346,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_015.jsonl,53828,53495,12549,0.9938,0.2331,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_016.jsonl,59587,53827,12549,0.9033,0.2106,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_017.jsonl,60373,59586,12549,0.987,0.2079,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_018.jsonl,62887,60372,12549,0.96,0.1995,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_019.jsonl,63311,62886,12549,0.9933,0.1982,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_020.jsonl,63675,63310,12549,0.9943,0.1971,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_021.jsonl,63895,63674,12549,0.9965,0.1964,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_022.jsonl,65951,63894,12549,0.9688,0.1903,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_023.jsonl,68248,65950,12549,0.9663,0.1839,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_024.jsonl,68637,68247,12549,0.9943,0.1828,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_025.jsonl,69397,68636,12549,0.989,0.1808,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_026.jsonl,69892,69396,12549,0.9929,0.1795,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_027.jsonl,70103,69891,12549,0.997,0.179,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_028.jsonl,70292,70102,12549,0.9973,0.1785,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_029.jsonl,72741,70291,12549,0.9663,0.1725,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_030.jsonl,77837,72740,12549,0.9345,0.1612,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_138_031.jsonl,78312,77837,12549,0.9939,0.1602,aed074802fe89805c876ba081c8a8a31,
../../conversations_split_split/conversation_143_001.jsonl,12683,0,12683,0.0,1.0,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_002.jsonl,14599,12682,12683,0.8687,0.8688,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_003.jsonl,19881,14598,12683,0.7343,0.6379,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_004.jsonl,23790,19880,12683,0.8356,0.5331,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_005.jsonl,29158,23789,12683,0.8159,0.435,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_006.jsonl,30387,29157,12683,0.9595,0.4174,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_007.jsonl,39225,30386,12683,0.7747,0.3233,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_008.jsonl,43445,39224,12683,0.9028,0.2919,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_009.jsonl,44616,43444,12683,0.9737,0.2843,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_010.jsonl,45073,44615,12683,0.9898,0.2814,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_011.jsonl,45370,45072,12683,0.9934,0.2795,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_012.jsonl,45626,45369,12683,0.9944,0.278,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_013.jsonl,45945,45625,12683,0.993,0.276,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_014.jsonl,51609,45944,12683,0.8902,0.2458,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_015.jsonl,52094,51608,12683,0.9907,0.2435,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_016.jsonl,52255,52093,12683,0.9969,0.2427,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_017.jsonl,52850,52254,12683,0.9887,0.24,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_018.jsonl,53385,52849,12683,0.99,0.2376,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_019.jsonl,56632,53384,12683,0.9426,0.224,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_020.jsonl,56814,56631,12683,0.9968,0.2232,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_143_021.jsonl,57425,56814,12683,0.9894,0.2209,6aa83b583ce13393d8dda4b289f04363,
../../conversations_split_split/conversation_142_001.jsonl,13019,0,13019,0.0,1.0,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_002.jsonl,25661,13018,13019,0.5073,0.5073,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_003.jsonl,32882,25660,13019,0.7804,0.3959,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_004.jsonl,37063,32881,13019,0.8872,0.3513,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_005.jsonl,39728,37062,13019,0.9329,0.3277,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_006.jsonl,46163,39727,13019,0.8606,0.282,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_007.jsonl,46345,46162,13019,0.9961,0.2809,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_008.jsonl,48233,46344,13019,0.9608,0.2699,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_009.jsonl,48473,48232,13019,0.995,0.2686,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_010.jsonl,49295,48472,13019,0.9833,0.2641,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_011.jsonl,49922,49294,13019,0.9874,0.2608,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_012.jsonl,52396,49921,13019,0.9528,0.2485,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_013.jsonl,55796,52395,13019,0.939,0.2333,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_014.jsonl,56629,55795,13019,0.9853,0.2299,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_015.jsonl,60947,56628,13019,0.9291,0.2136,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_016.jsonl,62089,60946,13019,0.9816,0.2097,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_017.jsonl,62645,62088,13019,0.9911,0.2078,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_018.jsonl,63148,62644,13019,0.992,0.2062,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_019.jsonl,63332,63147,13019,0.9971,0.2056,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_020.jsonl,63493,63331,13019,0.9974,0.205,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_021.jsonl,66933,63492,13019,0.9486,0.1945,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_022.jsonl,67276,66932,13019,0.9949,0.1935,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_023.jsonl,67362,67275,13019,0.9987,0.1933,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_024.jsonl,67452,67361,13019,0.9987,0.193,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_025.jsonl,67541,67451,13019,0.9987,0.1928,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_026.jsonl,67629,67540,13019,0.9987,0.1925,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_027.jsonl,67717,67628,13019,0.9987,0.1923,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_028.jsonl,68285,67716,13019,0.9917,0.1907,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_029.jsonl,71622,68284,13019,0.9534,0.1818,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_030.jsonl,71835,71621,13019,0.997,0.1812,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_142_031.jsonl,72438,71835,13019,0.9917,0.1797,56af921d50f99ccedaf7b5bdb9e4cc4c,
../../conversations_split_split/conversation_139_001.jsonl,12642,0,12642,0.0,1.0,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_002.jsonl,32481,12641,12642,0.3892,0.3892,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_003.jsonl,39370,32480,12642,0.825,0.3211,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_004.jsonl,44438,39369,12642,0.8859,0.2845,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_005.jsonl,47307,44437,12642,0.9393,0.2672,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_006.jsonl,53221,47306,12642,0.8889,0.2375,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_007.jsonl,56164,53220,12642,0.9476,0.2251,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_008.jsonl,68562,56163,12642,0.8192,0.1844,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_009.jsonl,73099,68561,12642,0.9379,0.1729,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_010.jsonl,75395,73098,12642,0.9695,0.1677,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_011.jsonl,79830,75394,12642,0.9444,0.1584,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_012.jsonl,84860,79829,12642,0.9407,0.149,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_013.jsonl,85586,84859,12642,0.9915,0.1477,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_014.jsonl,85768,85585,12642,0.9979,0.1474,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_015.jsonl,85871,85767,12642,0.9988,0.1472,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_016.jsonl,86011,85870,12642,0.9984,0.147,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_017.jsonl,107058,86010,12642,0.8034,0.1181,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_018.jsonl,107944,107057,12642,0.9918,0.1171,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_019.jsonl,108096,107943,12642,0.9986,0.117,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_020.jsonl,108692,108095,12642,0.9945,0.1163,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_021.jsonl,109070,108691,12642,0.9965,0.1159,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_022.jsonl,109222,109069,12642,0.9986,0.1157,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_023.jsonl,109648,109221,12642,0.9961,0.1153,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_024.jsonl,110054,109647,12642,0.9963,0.1149,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_025.jsonl,110181,110053,12642,0.9988,0.1147,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_026.jsonl,110316,110180,12642,0.9988,0.1146,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_027.jsonl,110941,110315,12642,0.9944,0.114,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_139_028.jsonl,111518,110941,12642,0.9948,0.1134,e85296c6894b56c60f74a9571c615563,
../../conversations_split_split/conversation_140_001.jsonl,12675,0,12675,0.0,1.0,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_002.jsonl,25570,12674,12675,0.4957,0.4957,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_003.jsonl,38191,25569,12675,0.6695,0.3319,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_004.jsonl,38536,38190,12675,0.991,0.3289,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_005.jsonl,42778,38535,12675,0.9008,0.2963,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_006.jsonl,45646,42777,12675,0.9371,0.2777,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_007.jsonl,48905,45645,12675,0.9333,0.2592,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_008.jsonl,50880,48904,12675,0.9612,0.2491,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_009.jsonl,51335,50879,12675,0.9911,0.2469,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_010.jsonl,51535,51334,12675,0.9961,0.2459,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_011.jsonl,52971,51534,12675,0.9729,0.2393,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_012.jsonl,53911,52970,12675,0.9825,0.2351,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_013.jsonl,55980,53910,12675,0.963,0.2264,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_014.jsonl,60272,55979,12675,0.9288,0.2103,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_015.jsonl,63751,60271,12675,0.9454,0.1988,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_016.jsonl,63963,63750,12675,0.9967,0.1982,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_017.jsonl,64129,63962,12675,0.9974,0.1976,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_018.jsonl,64527,64128,12675,0.9938,0.1964,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_019.jsonl,64735,64526,12675,0.9968,0.1958,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_020.jsonl,64898,64734,12675,0.9975,0.1953,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_021.jsonl,65070,64897,12675,0.9973,0.1948,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_022.jsonl,65245,65069,12675,0.9973,0.1943,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_023.jsonl,66905,65244,12675,0.9752,0.1894,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_024.jsonl,67159,66904,12675,0.9962,0.1887,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_025.jsonl,67449,67158,12675,0.9957,0.1879,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_026.jsonl,67622,67448,12675,0.9974,0.1874,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_027.jsonl,80004,67621,12675,0.8452,0.1584,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_028.jsonl,91514,80003,12675,0.8742,0.1385,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_029.jsonl,92802,91513,12675,0.9861,0.1366,c3722640d2162a7cdd6efd6e348785eb,
../../conversations_split_split/conversation_140_030.jsonl,93371,92801,12675,0.9939,0.1357,c3722640d2162a7cdd6efd6e348785eb,
